time,participant,order,category,utterance
0:07:47,participant38,1,0,うわっ
0:07:56,participant38,1,0,あー
0:07:57,participant38,1,0,わんわんだ
0:08:02,participant38,1,0,お、そうそうそう
0:08:04,participant38,1,0,ぶーーん
0:08:07,participant38,1,0,ぶーん
0:08:13,participant38,1,0,い？
0:08:14,participant38,1,0,い？
0:08:17,participant38,1,0,あれ
0:08:19,participant38,1,0,あれ
0:08:23,participant38,1,0,あれ？
0:08:28,participant38,1,0,きゃあ
0:08:29,participant38,1,0,きゃあーきゃあー
0:08:49,participant38,1,0,うぐ
0:08:51,participant38,1,0,あれ？
0:08:52,participant38,1,0,あれ～？
0:08:53,participant38,1,0,やめてくれよ～
0:09:15,participant38,1,0,あ
0:09:18,participant38,1,0,あ、これこれ、これびよーん
0:09:21,participant38,1,0,びよーーんびよーん
0:09:25,participant38,1,0,びよ～～ん
0:09:46,participant38,1,0,お～お
0:09:58,participant38,1,0,あ
0:00:07,participant38,2,0,いつ
0:00:13,participant38,2,0,これ何だろうね
0:00:15,participant38,2,0,おっ
0:00:16,participant38,2,0,おっあや見せて
0:00:27,participant38,2,0,あ、これここにいれるんだほら
0:00:30,participant38,2,0,ちゅん
0:00:45,participant38,2,0,うり
0:00:46,participant38,2,0,あれされなくなっちゃった
0:00:48,participant38,2,0,あれ？
0:00:52,participant38,2,0,はい
0:01:18,participant38,2,0,お、お、できたーー
0:01:20,participant38,2,0,へぬーい！
0:01:26,participant38,2,0,お
0:01:29,participant38,2,0,あれー？
0:01:37,participant38,2,0,お
0:01:46,participant38,2,0,それは入りませーん
0:01:58,participant38,2,0,入れていいかな？
0:02:16,participant38,2,0,ほい
0:02:17,participant38,2,0,あっ
0:02:25,participant38,2,0,い？
0:02:43,participant38,2,0,はっ、こっちじゃない？
0:02:59,participant38,2,0,あおっ
0:03:00,participant38,2,0,お！
0:03:00,participant38,2,0,わあすごーーーい
0:03:10,participant38,2,0,きえ？
0:03:12,participant38,2,0,あれ？なくなっちゃった
0:03:13,participant38,2,0,あれは？
0:03:16,participant38,2,0,これがねえある
0:03:20,participant38,2,0,あー
0:03:21,participant38,2,0,投げないでくれい
0:03:28,participant38,2,0,いくで
0:03:28,participant38,2,0,てんてん
0:03:33,participant38,2,0,あ、ごめん
0:04:03,participant38,2,1,はるみてこれ
0:04:14,participant38,2,0,え～そこに入れるの～
0:04:51,participant38,2,0,ピン
0:04:52,participant38,2,0,ぴぴぴぴぴ
0:04:54,participant38,2,0,てぃんてぃんてぃん
0:05:03,participant38,2,0,おーい
0:05:04,participant38,2,0,てんてんてんてん
0:05:05,participant38,2,0,てぃんてぃん
0:05:13,participant38,2,0,はい、てぃんてぃん
0:05:15,participant38,2,0,てぃんてぃんてぃん
0:05:17,participant38,2,0,お～～い
0:05:19,participant38,2,0,お～～い
0:05:30,participant38,2,0,わ～～お
0:05:32,participant38,2,0,わおわーお
0:05:34,participant38,2,0,これバイトは触んない(?)
0:05:36,participant38,2,0,こうやって
0:05:38,participant38,2,0,あらー
0:05:40,participant38,2,0,おし
0:05:53,participant38,2,0,よっ
0:05:55,participant38,2,0,はい
0:05:57,participant38,2,0,はいっ
0:05:59,participant38,2,0,はい
0:06:15,participant38,2,0,でん
0:06:20,participant38,2,0,ああ～
0:06:31,participant38,2,0,うん
0:06:33,participant38,2,0,うん
0:06:36,participant38,2,0,うん？
0:06:37,participant38,2,0,おうおう
0:06:51,participant38,2,0,うん
0:06:54,participant38,2,0,てってって
0:06:56,participant38,2,0,てってって
0:06:58,participant38,2,0,てってって
0:07:00,participant38,2,0,てってってって
0:07:14,participant38,2,0,まさきまさきこれは？
0:07:16,participant38,2,0,ほい？
0:07:19,participant38,2,0,てい～～
0:07:21,participant38,2,0,これは？
0:07:25,participant38,2,0,これは？
0:07:27,participant38,2,0,て～～ん
0:07:37,participant38,2,0,わ～～～
0:07:38,participant38,2,0,お！
0:07:39,participant38,2,0,これはどこかなー？
0:07:42,participant38,2,0,おお、びっくりした
0:07:43,participant38,2,0,お～～
0:08:04,participant38,2,0,いい～？
0:08:05,participant38,2,0,こっちの向けたら無理だよ
0:08:08,participant38,2,0,おーいしょ
0:08:08,participant38,2,0,おい
0:08:18,participant38,2,0,ぶーん
0:08:23,participant38,2,0,お
0:08:25,participant38,2,0,ぴゃ～～～
0:08:32,participant38,2,0,でっでん
0:08:48,participant38,2,0,あい
0:09:11,participant38,2,0,あっ
0:09:12,participant38,2,0,わあ
0:09:16,participant38,2,0,うん
0:09:18,participant38,2,0,あれ？
0:09:20,participant38,2,0,はい
0:09:22,participant38,2,0,おい
0:09:25,participant38,2,0,あれ？
0:09:28,participant38,2,0,おっ
0:09:34,participant38,2,0,い？
0:09:34,participant38,2,0,でん
0:09:41,participant38,2,0,うん
0:09:54,participant38,2,0,ほっ
0:00:00,participant40,1,0,お
0:00:04,participant40,1,0,みーちゃん
0:00:06,participant40,1,0,手で押す？
0:00:16,participant40,1,0,四角なの
0:00:21,participant40,1,0,てんとう虫さんだ
0:00:31,participant40,1,0,うわっ
0:00:32,participant40,1,0,うわドキンちゃーん
0:00:37,participant40,1,0,ばいばーい
0:00:42,participant40,1,0,ん－？
0:00:44,participant40,1,0,えーあ、あ、あれ、いなくなっちゃった
0:00:51,participant40,1,0,ばあー
0:00:58,participant40,1,0,次はー
0:01:01,participant40,1,0,ぱあ～
0:01:05,participant40,1,0,ち？
0:01:06,participant40,1,0,これはー
0:01:09,participant40,1,0,うわ
0:01:10,participant40,1,0,ばー
0:01:15,participant40,1,0,いっぱい出てきたね
0:01:19,participant40,1,0,しょくぱんまーん
0:01:25,participant40,1,0,最後はー？
0:01:27,participant40,1,0,これどうやってやるん
0:01:29,participant40,1,0,おわっ
0:01:31,participant40,1,0,ばーいきんまんだー
0:01:43,participant40,1,0,あ、取れないね
0:01:44,participant40,1,0,取れないわ
0:01:45,participant40,1,0,これは取れないやつだね
0:02:01,participant40,1,0,がちゃ
0:02:08,participant40,1,0,うん
0:02:09,participant40,1,0,いいや
0:02:10,participant40,1,0,あら、それ取れないんじゃなーい？
0:02:13,participant40,1,0,バイバーイ
0:02:20,participant40,1,0,お
0:02:24,participant40,1,0,アンパンマン
0:02:40,participant40,1,0,うーんあ、車もあるほら
0:02:47,participant40,1,0,いー
0:02:49,participant40,1,1,これはー？
0:02:54,participant40,1,0,おわ
0:02:55,participant40,1,0,わー速い速い
0:03:01,participant40,1,0,よいしょ
0:03:10,participant40,1,1,これがいい？
0:03:15,participant40,1,0,入る？
0:03:22,participant40,1,0,おお
0:03:23,participant40,1,0,何か入ってるいっぱい
0:03:28,participant40,1,0,どうやって取るのかなあ
0:03:38,participant40,1,1,取れた？
0:03:42,participant40,1,1,あー取れないね
0:03:45,participant40,1,0,あれ？どうやって取るのこれ
0:03:48,participant40,1,0,こっちも開いてるよあれー
0:03:50,participant40,1,0,でもなんもなーい
0:03:54,participant40,1,0,うんー？
0:03:55,participant40,1,0,開いてるけど何もないね
0:04:03,participant40,1,0,ないなー
0:04:05,participant40,1,0,どこからかな～
0:04:07,participant40,1,0,お～
0:04:13,participant40,1,0,扉がいっぱい
0:04:17,participant40,1,0,あー
0:04:22,participant40,1,0,お
0:04:27,participant40,1,0,ん？
0:04:34,participant40,1,0,なんでもんここいっとん(?)
0:04:35,participant40,1,0,あ、すごいここも押せるんだ
0:04:39,participant40,1,0,ほらちょっと頭に乗せるこの
0:04:45,participant40,1,0,あ、ここ見てとうや
0:04:46,participant40,1,0,あれ
0:04:48,participant40,1,0,ほら
0:04:49,participant40,1,0,あらあ？
0:04:50,participant40,1,0,いっぱい入ってた～
0:04:57,participant40,1,0,あーったねー
0:05:05,participant40,1,0,あら？
0:05:12,participant40,1,0,お、カレーパンマン
0:05:18,participant40,1,0,あー
0:05:20,participant40,1,0,どこ行っちゃった
0:05:25,participant40,1,0,あったー
0:05:27,participant40,1,0,ん
0:05:28,participant40,1,0,見つけた
0:05:30,participant40,1,0,じゃ、ママもやってみよう
0:05:45,participant40,1,0,うん、おうちだ
0:05:47,participant40,1,0,わーお家がいっぱいあるんだね
0:05:50,participant40,1,0,うん
0:05:59,participant40,1,1,今度何やる？
0:06:08,participant40,1,1,うん、これが好き？
0:06:13,participant40,1,0,あれ～こっちはダメだよ
0:06:15,participant40,1,0,あーちょっと待って待って
0:06:18,participant40,1,0,うん、ないないしとこ
0:06:22,participant40,1,0,よいしょ
0:06:26,participant40,1,0,うーん
0:06:33,participant40,1,0,わ
0:06:35,participant40,1,0,わ
0:06:38,participant40,1,0,しゅ～～～～お～～
0:06:41,participant40,1,0,わあ速い
0:06:46,participant40,1,0,速～
0:06:57,participant40,1,0,うーん
0:06:59,participant40,1,0,うん
0:07:01,participant40,1,1,いっぱいあって困っちゃうね
0:07:10,participant40,1,0,どんどんいくよ～
0:07:11,participant40,1,0,あ、しゅ～～
0:07:14,participant40,1,0,まーだいくよー
0:07:16,participant40,1,0,しゅ～～
0:07:18,participant40,1,0,もっと行くよ～
0:07:19,participant40,1,0,しゅ～～
0:07:22,participant40,1,0,捕まえられる？
0:07:29,participant40,1,0,はー行っちゃったー
0:07:42,participant40,1,0,げ？
0:07:43,participant40,1,0,いける？
0:07:44,participant40,1,0,下から行く？
0:07:53,participant40,1,0,あ、捕まえてやった
0:07:55,participant40,1,0,あお～～
0:08:06,participant40,1,0,うん
0:08:08,participant40,1,1,向こうにしたいの？
0:08:15,participant40,1,0,お、お～
0:08:17,participant40,1,0,いった～
0:08:25,participant40,1,0,ん？
0:08:28,participant40,1,0,とうや、こっちだよ
0:08:30,participant40,1,0,とうや、こっちこっち
0:08:31,participant40,1,0,とうや
0:08:34,participant40,1,0,こいっ
0:08:34,participant40,1,0,よいしょ
0:08:35,participant40,1,1,ちょっと待ってもうちょっとこっちで遊ぼ
0:08:37,participant40,1,0,もうちょっとこっちで遊ぼ
0:08:38,participant40,1,0,おいしょ
0:08:39,participant40,1,0,今度はー？
0:08:42,participant40,1,0,あ、もっといろんなおもちゃ(?)
0:08:44,participant40,1,0,積み上げてみようかな～
0:08:46,participant40,1,0,おいしょ～
0:08:49,participant40,1,0,これとー
0:08:53,participant40,1,0,はい
0:08:59,participant40,1,0,おうおうおうおう
0:09:01,participant40,1,0,かちゃ
0:09:12,participant40,1,0,とうや見て
0:09:15,participant40,1,0,おーい
0:09:17,participant40,1,0,こっちだよ
0:09:18,participant40,1,1,あ気になるね
0:09:21,participant40,1,0,でも待って待って待って
0:09:22,participant40,1,0,ちょっと待ってちょっと待って
0:09:25,participant40,1,0,あ～こんなのがあったー
0:09:28,participant40,1,0,パクパク
0:09:30,participant40,1,0,パクパクパクパクパク
0:09:34,participant40,1,0,おお
0:09:36,participant40,1,0,あー転がった
0:09:41,participant40,1,0,あ、すごい
0:09:48,participant40,1,0,これ音なるんだ
0:09:54,participant40,1,0,かわいいね
0:09:55,participant40,1,0,とうや
0:09:59,participant40,1,0,これも？
0:00:01,participant40,2,0,これは？
0:00:01,participant40,2,0,とうやこっちこっちこっち
0:00:03,participant40,2,0,ぱちよ、ほれ
0:00:04,participant40,2,0,お～い
0:00:06,participant40,2,0,こっち見てこっち見て
0:00:08,participant40,2,0,おーーい
0:00:10,participant40,2,0,お～
0:00:11,participant40,2,0,ほら、ちーらちーらちーらちーら
0:00:15,participant40,2,0,ちーらちーらちーら
0:00:20,participant40,2,0,へー捕まえられるー？
0:00:23,participant40,2,0,お～～よいしょ～～おいしょ～
0:00:27,participant40,2,0,あ～
0:00:32,participant40,2,0,あ～捕まえられちゃった～
0:00:36,participant40,2,0,ぱくぱくぱく
0:00:38,participant40,2,0,ぱくぱく
0:00:44,participant40,2,0,とうやそこだめだめ
0:00:47,participant40,2,0,ここめんめんめんめんめん
0:00:48,participant40,2,0,これ危ないよ
0:00:53,participant40,2,1,気になるね
0:00:54,participant40,2,0,もー待って待って
0:00:56,participant40,2,0,うん？
0:00:57,participant40,2,0,おいしょおいしょまだあるよ
0:00:59,participant40,2,0,ほら見て見て見て
0:01:01,participant40,2,1,今度わんわんは？わんわん
0:01:04,participant40,2,0,わんわん
0:01:06,participant40,2,0,わんわん
0:01:07,participant40,2,0,わんわんどうかな？
0:01:10,participant40,2,0,わんわんは
0:01:11,participant40,2,0,わんわんも音鳴るなあ～
0:01:19,participant40,2,1,違うんですか
0:01:21,participant40,2,1,そっちが気になる
0:01:23,participant40,2,0,うわ、これ何だろうね
0:01:24,participant40,2,0,おいしょ
0:01:25,participant40,2,0,見るだけ見るだけ見ーるだけ
0:01:30,participant40,2,0,顔洗おうか(?)
0:01:38,participant40,2,0,おーい
0:01:41,participant40,2,0,よいしょ
0:01:46,participant40,2,0,とうや～ん
0:01:48,participant40,2,0,そんなにこれ
0:01:50,participant40,2,0,これは？
0:01:51,participant40,2,0,あ、なあ見て見てなんか
0:01:53,participant40,2,0,ほら～くるりんぱっ
0:02:03,participant40,2,0,はー
0:02:06,participant40,2,0,どこいっ
0:02:07,participant40,2,0,えいえいえいそっちはいかないよ
0:02:11,participant40,2,0,おいしょ
0:02:11,participant40,2,0,こっちこっちこっちこっち
0:02:12,participant40,2,1,テープが気になる？
0:02:15,participant40,2,0,テープ
0:02:17,participant40,2,0,あ
0:02:23,participant40,2,0,ういー
0:02:24,participant40,2,0,い
0:02:27,participant40,2,0,お
0:02:33,participant40,2,0,ぱん
0:02:38,participant40,2,0,ポイって
0:02:45,participant40,2,0,ポイってしてポイって
0:02:51,participant40,2,0,おいしい？
0:02:54,participant40,2,0,ぽーん
0:02:59,participant40,2,0,ぽーん
0:03:01,participant40,2,0,ういっ
0:03:04,participant40,2,0,ういっ
0:03:07,participant40,2,0,ういっ
0:03:10,participant40,2,0,うい
0:03:17,participant40,2,0,おし、頑張る頑張る
0:03:22,participant40,2,1,いらいらしないで
0:03:28,participant40,2,0,うん
0:03:42,participant40,2,0,うーん？
0:03:47,participant40,2,0,あ
0:03:50,participant40,2,0,おいしょ
0:03:51,participant40,2,0,あー
0:03:56,participant40,2,0,あーなくなっちゃった
0:03:58,participant40,2,0,これ取れるそしてとれ
0:03:59,participant40,2,0,これ取ってこれ
0:04:01,participant40,2,0,これも取って
0:04:03,participant40,2,0,これも取って
0:04:06,participant40,2,0,はいまだあるよー
0:04:07,participant40,2,0,これ取ってー
0:04:21,participant40,2,0,あー落ちたー
0:04:24,participant40,2,0,ちゃったねえ
0:04:33,participant40,2,0,四角
0:04:35,participant40,2,0,四角どこだー？
0:04:39,participant40,2,0,あった四角あったー
0:04:42,participant40,2,0,お、入ったー
0:04:47,participant40,2,0,これはどこかな
0:04:49,participant40,2,0,チーズ
0:04:53,participant40,2,0,これは？
0:04:55,participant40,2,0,入った
0:05:02,participant40,2,0,形が合うかな
0:05:06,participant40,2,0,うん
0:05:10,participant40,2,0,はい
0:05:13,participant40,2,0,よいちょ
0:05:18,participant40,2,0,ぶい～～ん
0:05:21,participant40,2,0,ぶい～ん
0:05:38,participant40,2,0,あー
0:05:41,participant40,2,0,速いね
0:05:44,participant40,2,0,お～
0:05:47,participant40,2,0,綺麗な音
0:05:49,participant40,2,0,ほら、かちゃん
0:05:51,participant40,2,0,あ、あー止まっちゃった
0:05:54,participant40,2,0,綺麗な音だね
0:05:59,participant40,2,0,開いたー
0:06:07,participant40,2,1,楽しい
0:06:09,participant40,2,0,ほら
0:06:15,participant40,2,1,わー楽し
0:06:23,participant40,2,1,う～楽し～
0:06:34,participant40,2,0,もいっかいいこう
0:06:35,participant40,2,0,う～う～う～う～
0:06:50,participant40,2,0,あー頑張れ頑張れ
0:06:51,participant40,2,0,いけー！
0:06:55,participant40,2,0,お
0:06:57,participant40,2,0,あった？
0:06:58,participant40,2,0,あー
0:07:00,participant40,2,0,落ちちゃった
0:07:01,participant40,2,1,どっちがいい？
0:07:02,participant40,2,1,どっちどっちがいい？
0:07:05,participant40,2,1,青？
0:07:06,participant40,2,1,いいよ
0:07:08,participant40,2,0,入れて
0:07:10,participant40,2,0,いけっ
0:07:12,participant40,2,0,いった！
0:07:13,participant40,2,0,あ～上手にできた～
0:07:16,participant40,2,0,すごいじゃーん
0:07:23,participant40,2,0,できたできた～
0:07:36,participant40,2,0,いけるかなー
0:07:41,participant40,2,0,あれ～
0:07:45,participant40,2,0,速いぞ～
0:07:51,participant40,2,0,あ、あれ
0:07:53,participant40,2,0,落っこっちった
0:07:54,participant40,2,0,あー
0:07:56,participant40,2,0,じゃーん
0:08:06,participant40,2,0,手ぱっって離したらいけるよほら
0:08:09,participant40,2,0,うわ～速い
0:08:18,participant40,2,0,おいしょおいしょ
0:08:21,participant40,2,0,やってみる？
0:08:25,participant40,2,0,ぱっ
0:08:36,participant40,2,0,いくよ
0:08:37,participant40,2,0,えいっ
0:08:38,participant40,2,0,捕まえられるかなー
0:08:41,participant40,2,0,捕まえられるかな～
0:08:45,participant40,2,0,どんどん行くよ～～
0:08:56,participant40,2,1,これ楽しい？
0:08:57,participant40,2,0,はい、どうぞー
0:08:59,participant40,2,0,はい
0:09:07,participant40,2,0,じゃ～ん？
0:09:10,participant40,2,0,う～
0:09:21,participant40,2,0,フウ～
0:09:24,participant40,2,0,はい、どうぞ～
0:09:27,participant40,2,0,あ
0:09:31,participant40,2,0,向こうにあるわ
0:09:34,participant40,2,0,向こうにあるわ～とうや～
0:09:45,participant40,2,0,おーいしょ
0:00:00,participant41,1,0,はい、見てみる？
0:00:05,participant41,1,0,ドキンちゃん
0:00:08,participant41,1,0,メロンパンナちゃん
0:00:12,participant41,1,0,押してみる？
0:00:14,participant41,1,0,よいしょよいしょ
0:00:19,participant41,1,0,アンパンマン
0:00:23,participant41,1,0,食パンマン
0:00:28,participant41,1,0,あれ、
0:00:32,participant41,1,0,出てきた
0:00:34,participant41,1,0,バイキンマン
0:00:38,participant41,1,0,出てきたね
0:00:42,participant41,1,0,ないない
0:00:44,participant41,1,0,よいしょ
0:00:45,participant41,1,0,ないないないないない
0:00:51,participant41,1,0,いなくなっちゃった
0:00:54,participant41,1,0,うん
0:00:56,participant41,1,0,遊ぶ？
0:00:59,participant41,1,0,おもちゃいっぱいだね
0:01:01,participant41,1,1,何が何が気になる？
0:01:05,participant41,1,0,よいしょ
0:01:07,participant41,1,0,よいしょよいしょ
0:01:11,participant41,1,0,あ、
0:01:14,participant41,1,0,あれ？
0:01:14,participant41,1,0,ボール
0:01:15,participant41,1,0,わんわんとうーたん
0:01:22,participant41,1,0,ほい、よいしょ
0:01:23,participant41,1,0,じゃあでんでん太鼓
0:01:25,participant41,1,0,よいしょ
0:01:35,participant41,1,0,さわってみる？
0:01:43,participant41,1,0,あれ
0:01:45,participant41,1,0,よいしょ
0:01:47,participant41,1,0,よいしょよいしょ
0:01:49,participant41,1,1,何が何が気になるかな
0:01:52,participant41,1,0,よいしょ
0:01:55,participant41,1,0,よいしょー
0:01:57,participant41,1,0,どんなかな？(?)
0:02:02,participant41,1,0,おもしろい？
0:02:08,participant41,1,0,じゃあおいてみよ
0:02:11,participant41,1,0,ぎゅっ
0:02:17,participant41,1,0,車
0:02:23,participant41,1,0,触らん
0:02:27,participant41,1,1,いやなん
0:02:29,participant41,1,0,よいしょ、じゃあ走らせよ～
0:02:38,participant41,1,0,走ったね
0:02:43,participant41,1,0,よいしょ
0:02:44,participant41,1,0,よいしょ
0:02:53,participant41,1,0,よいしょ
0:02:55,participant41,1,0,よいしょ
0:02:58,participant41,1,0,いよ
0:03:09,participant41,1,0,触る？
0:03:16,participant41,1,0,落ちてった
0:03:20,participant41,1,0,ん？
0:03:25,participant41,1,0,触るん
0:03:43,participant41,1,0,いーよいしょ
0:03:51,participant41,1,0,うんうん
0:03:54,participant41,1,0,よいしょ
0:04:06,participant41,1,0,でんでん太鼓だよ
0:04:10,participant41,1,0,持つ？
0:04:11,participant41,1,0,持ってみる？
0:04:13,participant41,1,1,いらないん
0:04:13,participant41,1,1,そうか
0:04:15,participant41,1,0,よいしょ
0:04:16,participant41,1,0,じゃあ、アンパンマン
0:04:18,participant41,1,0,アンパンマン
0:04:21,participant41,1,0,おーよいしょ
0:04:24,participant41,1,0,よいしょ
0:04:26,participant41,1,0,よいしょ
0:04:28,participant41,1,0,アンパンマンのよいしょパズル
0:04:36,participant41,1,0,うい
0:04:38,participant41,1,0,アンパンマン、しょくぱんまん、メロンパンナちゃん
0:04:42,participant41,1,0,さわってみる？
0:04:46,participant41,1,0,つかまない
0:04:48,participant41,1,0,っちゃん我慢(?)
0:04:52,participant41,1,0,こっちか
0:04:53,participant41,1,0,ほい
0:04:54,participant41,1,0,みーの(?)、ほら、いくよー
0:04:57,participant41,1,0,落ちてった
0:05:00,participant41,1,0,ほい
0:05:02,participant41,1,0,お、はまった(?)
0:05:04,participant41,1,0,入ってったね
0:05:06,participant41,1,0,ドアパカーするよ
0:05:09,participant41,1,0,入ったねえ
0:05:12,participant41,1,0,うん
0:05:14,participant41,1,0,ねえ
0:05:15,participant41,1,0,じゃあくるーっと回って
0:05:19,participant41,1,0,はい
0:05:21,participant41,1,0,アンパンマン
0:05:25,participant41,1,0,あかちゃんまん
0:05:27,participant41,1,0,お星様ね
0:05:29,participant41,1,0,楕円形
0:05:31,participant41,1,0,よし
0:05:36,participant41,1,0,よいしょ
0:05:37,participant41,1,0,ポトン
0:05:38,participant41,1,0,落ちる
0:05:40,participant41,1,0,持ってみる？
0:05:45,participant41,1,0,持ちます？
0:05:49,participant41,1,1,持たない
0:05:54,participant41,1,1,いやなん
0:05:56,participant41,1,0,よいしょ
0:05:58,participant41,1,0,はい、次は
0:06:05,participant41,1,0,はい、ハートマークとおはな
0:06:09,participant41,1,0,ドキンちゃんとクリームパンナちゃん
0:06:13,participant41,1,0,よいしょ
0:06:15,participant41,1,0,はい、お花
0:06:16,participant41,1,0,入りまーす
0:06:19,participant41,1,0,ボトーンって落ちてったね
0:06:21,participant41,1,0,で、ハートマークも
0:06:24,participant41,1,0,落ちていきまーす
0:06:27,participant41,1,0,うーん
0:06:35,participant41,1,0,次は～お家
0:06:38,participant41,1,0,ジャムおじさんと
0:06:41,participant41,1,0,これは十字型
0:06:44,participant41,1,0,バイキンマン
0:06:47,participant41,1,0,うっひゃっひゃ
0:06:49,participant41,1,0,よいしょよいしょ
0:06:54,participant41,1,0,なって(?)
0:06:56,participant41,1,0,こっち入ってく
0:06:58,participant41,1,0,入る入る
0:06:59,participant41,1,0,よいしょ
0:07:04,participant41,1,0,おうち
0:07:09,participant41,1,0,落ちてったね
0:07:14,participant41,1,0,お、開かねえんだよ(?)
0:07:16,participant41,1,0,あれ？
0:07:19,participant41,1,0,ん？
0:07:23,participant41,1,0,ん？
0:07:29,participant41,1,0,ん
0:07:33,participant41,1,0,なんか鍵みたいなんって
0:07:43,participant41,1,0,ん？
0:07:44,participant41,1,0,開かないね
0:07:47,participant41,1,0,あー開いた開いた
0:07:50,participant41,1,0,鍵みたいになってんだねえ
0:07:53,participant41,1,0,はい
0:07:55,participant41,1,0,バタコさん三角形
0:07:57,participant41,1,0,三角とー
0:07:59,participant41,1,0,これは六角形
0:08:00,participant41,1,0,チーズ
0:08:02,participant41,1,0,ん～
0:08:05,participant41,1,0,触る？
0:08:12,participant41,1,0,触る？
0:08:17,participant41,1,0,うん
0:08:28,participant41,1,1,いい？
0:08:29,participant41,1,1,触らない
0:08:31,participant41,1,0,よいしょ
0:08:32,participant41,1,0,よいしょ
0:08:34,participant41,1,0,あららら出てきたねえ
0:08:36,participant41,1,0,よいしょ
0:08:38,participant41,1,0,よいしょよいしょ
0:08:45,participant41,1,0,これはかびるんるんだね
0:08:48,participant41,1,0,こっちはカレーパンマン
0:08:56,participant41,1,0,いでんだ(?)
0:08:57,participant41,1,0,よいしょ
0:08:59,participant41,1,0,んしょ
0:09:01,participant41,1,0,お～い
0:09:03,participant41,1,0,これ練習したねえ
0:09:08,participant41,1,0,お
0:09:09,participant41,1,0,鳴るねえ音が
0:09:13,participant41,1,0,ぷぷーって
0:09:22,participant41,1,0,いい音だねえ
0:09:24,participant41,1,0,よいしょ
0:09:26,participant41,1,0,ほいじゃあ、これ
0:09:32,participant41,1,1,これで遊ぼう
0:09:34,participant41,1,1,どれが好き？
0:09:35,participant41,1,1,ぬいぐるみ？
0:09:37,participant41,1,0,ぬいぐるみ見てみる？
0:09:39,participant41,1,0,よいしょ
0:09:40,participant41,1,0,よいしょ
0:09:41,participant41,1,0,うん
0:09:43,participant41,1,0,よっ
0:09:44,participant41,1,0,あれれー
0:09:45,participant41,1,0,あらららら
0:09:46,participant41,1,0,可愛いねこれ
0:09:48,participant41,1,0,可愛いねえ豚さんだよ～
0:09:53,participant41,1,0,ぶーただよ～
0:09:55,participant41,1,0,パクパクパクパクパクパク
0:00:00,participant41,2,0,きのこだよ
0:00:05,participant41,2,0,ガウガウガウ
0:00:06,participant41,2,0,食べちゃうよ
0:00:08,participant41,2,0,パクパクパク
0:00:13,participant41,2,0,ひゅー
0:00:20,participant41,2,0,こんにちわ
0:00:27,participant41,2,0,ねーいー
0:00:28,participant41,2,0,うん
0:00:31,participant41,2,0,豚さんだよ
0:00:36,participant41,2,0,キノコだよ
0:00:45,participant41,2,0,チッチッチ
0:01:01,participant41,2,0,うん
0:01:22,participant41,2,0,ちっちっちっち
0:01:25,participant41,2,0,パクパクパク
0:01:31,participant41,2,0,うん
0:01:34,participant41,2,0,大丈夫？
0:01:36,participant41,2,0,キノコさん触ってみる？
0:01:40,participant41,2,0,うん？
0:01:45,participant41,2,0,うん
0:01:47,participant41,2,0,あとは
0:01:51,participant41,2,0,犬さんもいた
0:01:53,participant41,2,0,みんなさんだよ
0:01:54,participant41,2,0,わんわんだよわんわんだよ
0:01:59,participant41,2,0,わんわんわん
0:02:19,participant41,2,0,こんにちは
0:02:26,participant41,2,0,しょしょしょ
0:02:38,participant41,2,0,次キリンさん
0:02:40,participant41,2,0,キリンさんだよ
0:02:44,participant41,2,0,お、キリンさんは
0:02:46,participant41,2,0,音がなるねえ
0:02:52,participant41,2,0,こんにちは
0:02:54,participant41,2,0,キリンだよ
0:03:07,participant41,2,0,ちょちょちょちょちょちょちょちょちょ
0:03:14,participant41,2,0,かかか
0:03:27,participant41,2,0,うーん
0:03:35,participant41,2,0,よいしょ
0:03:36,participant41,2,0,よいしょ
0:03:39,participant41,2,0,いよ
0:03:40,participant41,2,0,よいしょ
0:03:50,participant41,2,0,車だよ
0:03:52,participant41,2,0,ブーブー
0:03:53,participant41,2,0,おいしょ
0:03:54,participant41,2,0,えいやー
0:04:08,participant41,2,0,うん
0:04:10,participant41,2,0,くるま
0:04:11,participant41,2,0,ね、青い車だね
0:04:15,participant41,2,0,ブーブー
0:04:17,participant41,2,0,うん、おひーざおーひーざ
0:04:26,participant41,2,0,うん
0:04:29,participant41,2,1,いいんだよ
0:04:30,participant41,2,1,触っていいんだよ
0:04:32,participant41,2,1,うん
0:04:35,participant41,2,0,うんうんうん
0:04:37,participant41,2,0,そうそうそう
0:04:38,participant41,2,0,そうそうそう
0:04:39,participant41,2,0,ここ押しててみる？
0:04:42,participant41,2,0,こうやって
0:04:45,participant41,2,0,アンパンマン出てきたね
0:04:55,participant41,2,0,うん
0:04:56,participant41,2,0,うん、アンパンマン
0:04:58,participant41,2,0,ないないなったね
0:05:01,participant41,2,0,取れるかな
0:05:03,participant41,2,0,取れないね
0:05:06,participant41,2,0,押し込んでみる？
0:05:08,participant41,2,0,あーいった
0:05:09,participant41,2,0,はい
0:05:10,participant41,2,0,ここ押してぎゅっと押して
0:05:12,participant41,2,0,あ、これ？
0:05:13,participant41,2,0,そうそうそう
0:05:14,participant41,2,0,これ
0:05:18,participant41,2,0,開かないね
0:05:21,participant41,2,0,ここをね
0:05:23,participant41,2,0,うん
0:05:25,participant41,2,0,うん、レバーをぐっと押すと出てくるよ
