effect,group,term,estimate,std.error,statistic,p.value,Repeat
ran_pars,participant_name,sd__(Intercept),0.6925609737660636,NA,NA,NA,317
fixed,NA,(Intercept),-0.20313185614311746,0.138132869610118,-1.470554088367671,0.14141174794466174,318
fixed,NA,categorythe Others,-0.03771345472590143,0.08049794198337584,-0.4685020982733929,0.6394255708256577,318
ran_pars,participant_name,sd__(Intercept),0.7196484631886164,NA,NA,NA,318
fixed,NA,(Intercept),-0.17745018845056248,0.13186063214716703,-1.3457404652247826,0.1783862314011077,319
fixed,NA,categorythe Others,-0.04549518204000265,0.07965300140264056,-0.5711672032297637,0.5678863075726042,319
ran_pars,participant_name,sd__(Intercept),0.6747012920150657,NA,NA,NA,319
fixed,NA,(Intercept),-0.2843458399356372,0.14482314258030934,-1.9634005647816806,0.04959964825801866,320
fixed,NA,categorythe Others,0.01829053262670295,0.08100299853219509,0.22580068587748983,0.8213564436001213,320
ran_pars,participant_name,sd__(Intercept),0.7681769040331796,NA,NA,NA,320
fixed,NA,(Intercept),-0.0664297112713281,0.13519507310452505,-0.4913619242616073,0.6231704893277792,321
fixed,NA,categorythe Others,-0.1676907419239657,0.07988454669104247,-2.0991637165135097,0.03580247126257091,321
ran_pars,participant_name,sd__(Intercept),0.6997463627172034,NA,NA,NA,321
fixed,NA,(Intercept),-0.26059000373173435,0.13589611168047136,-1.9175677693005093,0.055165840223761906,322
fixed,NA,categorythe Others,-0.004747623019334188,0.08051842618267493,-0.05896318699229282,0.9529814295972945,322
ran_pars,participant_name,sd__(Intercept),0.7022647982007745,NA,NA,NA,322
fixed,NA,(Intercept),-0.1504706742372004,0.13982081619060543,-1.0761679007228577,0.2818521727241465,323
fixed,NA,categorythe Others,-0.08895674003489826,0.08038794306096937,-1.1065930616912287,0.26846990843855806,323
ran_pars,participant_name,sd__(Intercept),0.733014241934644,NA,NA,NA,323
fixed,NA,(Intercept),-0.200899873708262,0.13533035115126837,-1.4845145379376272,0.13767246924254128,324
fixed,NA,categorythe Others,-0.057862753313159855,0.08011379682776291,-0.7222570344226639,0.47013646348686994,324
ran_pars,participant_name,sd__(Intercept),0.6996872273653036,NA,NA,NA,324
fixed,NA,(Intercept),-0.12350559665564839,0.13903123066509354,-0.8883298814577554,0.37436333064916616,325
fixed,NA,categorythe Others,-0.14053186506092036,0.08022401717655936,-1.7517430565915657,0.07981799964549974,325
ran_pars,participant_name,sd__(Intercept),0.7276586908335059,NA,NA,NA,325
fixed,NA,(Intercept),-0.3434019499035358,0.13818062013869029,-2.4851672366129725,0.012949058638459424,326
fixed,NA,categorythe Others,0.12131139173795946,0.080596177970227,1.505175490862272,0.13227896461238176,326
ran_pars,participant_name,sd__(Intercept),0.7192685449414087,NA,NA,NA,326
fixed,NA,(Intercept),-0.1712598262490025,0.13865215512613172,-1.2351760857464322,0.2167649773878369,327
fixed,NA,categorythe Others,-0.09630268522125034,0.08015196284085063,-1.201501270935417,0.22955681377727435,327
ran_pars,participant_name,sd__(Intercept),0.7249698467683223,NA,NA,NA,327
fixed,NA,(Intercept),-0.2290337478745096,0.1370707306478173,-1.670916517275869,0.09473816852786887,328
fixed,NA,categorythe Others,-0.00150228489162718,0.080248419952274,-0.018720429542670513,0.9850641306917913,328
ran_pars,participant_name,sd__(Intercept),0.7124224534777902,NA,NA,NA,328
fixed,NA,(Intercept),-0.23443590420158905,0.13662026574873004,-1.7159672682291518,0.08616803340099784,329
fixed,NA,categorythe Others,0.0052430338006914795,0.08021866411791527,0.0653592759034808,0.9478879478375825,329
ran_pars,participant_name,sd__(Intercept),0.709080452627425,NA,NA,NA,329
fixed,NA,(Intercept),-0.262001575244724,0.13923977181834868,-1.881657602732426,0.0598825197382885,330
fixed,NA,categorythe Others,0.02015127207934299,0.0805392524071016,0.25020435970133414,0.8024293139105475,330
ran_pars,participant_name,sd__(Intercept),0.727744398980505,NA,NA,NA,330
fixed,NA,(Intercept),-0.24865555175828236,0.13360723719801676,-1.8610934330582307,0.06273098342924895,331
fixed,NA,categorythe Others,-0.00674126165866826,0.08012353361496527,-0.08413585066109895,0.9329484209786096,331
ran_pars,participant_name,sd__(Intercept),0.6861830616564464,NA,NA,NA,331
fixed,NA,(Intercept),-0.2827778072986411,0.14277800326491621,-1.9805418259979688,0.04764267835855415,332
fixed,NA,categorythe Others,0.05669082415947753,0.08099671587027311,0.6999150959438323,0.483980329272769,332
ran_pars,participant_name,sd__(Intercept),0.752813273574129,NA,NA,NA,332
fixed,NA,(Intercept),-0.16305704978833752,0.13549245814449273,-1.203440043979785,0.22880607971558078,333
fixed,NA,categorythe Others,-0.02456929146367226,0.08022306277044446,-0.3062621971187568,0.7594050194806528,333
ran_pars,participant_name,sd__(Intercept),0.7005114286508192,NA,NA,NA,333
fixed,NA,(Intercept),-0.33538463243769273,0.13502440734422436,-2.4838815369333944,0.012995903280418504,334
fixed,NA,categorythe Others,0.09799642093151682,0.0803790241676395,1.2191790326682028,0.22277624824887307,334
ran_pars,participant_name,sd__(Intercept),0.6959151479825226,NA,NA,NA,334
fixed,NA,(Intercept),-0.06758140455129086,0.13688462919791836,-0.4937106886820466,0.6215105154300107,335
fixed,NA,categorythe Others,-0.16526322150230704,0.0800798762355873,-2.063729731750815,0.03904334872131077,335
ran_pars,participant_name,sd__(Intercept),0.7118956875571548,NA,NA,NA,335
fixed,NA,(Intercept),-0.20390547098565248,0.14290625523849293,-1.4268477656583989,0.15362377968305116,336
fixed,NA,categorythe Others,0.0027347696033613676,0.08068725273412419,0.03389345293949735,0.9729621139877399,336
ran_pars,participant_name,sd__(Intercept),0.755084796302101,NA,NA,NA,336
fixed,NA,(Intercept),-0.39709267728899666,0.1360154974939876,-2.919466418203923,0.003506311701579266,337
fixed,NA,categorythe Others,0.16506877534205433,0.08090846124467015,2.0401917525397044,0.04133123088061522,337
ran_pars,participant_name,sd__(Intercept),0.7012061433768271,NA,NA,NA,337
fixed,NA,(Intercept),-0.2309551010327504,0.13972403971858047,-1.652937472305548,0.09834358980063472,338
fixed,NA,categorythe Others,0.014633577258814819,0.08032625590118428,0.18217676268662075,0.8554440085195112,338
ran_pars,participant_name,sd__(Intercept),0.7323667042292819,NA,NA,NA,338
fixed,NA,(Intercept),-0.1053964621037135,0.13894420704282798,-0.7585524027729076,0.44812035446584214,339
fixed,NA,categorythe Others,-0.16102968085604064,0.08015216266907715,-2.009049731083129,0.04453185995045792,339
ran_pars,participant_name,sd__(Intercept),0.7273067250266576,NA,NA,NA,339
fixed,NA,(Intercept),-0.33774831389555326,0.13706901161890303,-2.4640749204102,0.013736739470821855,340
fixed,NA,categorythe Others,0.10828976326409395,0.08056972438927054,1.3440503127563743,0.1789321178373019,340
ran_pars,participant_name,sd__(Intercept),0.7108545134537201,NA,NA,NA,340
fixed,NA,(Intercept),-0.2873009814235049,0.13653537705403754,-2.1042237376310013,0.03535893482065344,341
fixed,NA,categorythe Others,0.040606430893416354,0.08060031068443908,0.5037999301565464,0.6144019767866495,341
ran_pars,participant_name,sd__(Intercept),0.7068121463685837,NA,NA,NA,341
fixed,NA,(Intercept),-0.28977888822768805,0.14284111889119042,-2.0286797700627637,0.04249091771003336,342
fixed,NA,categorythe Others,0.06206812672141282,0.08080838159058598,0.7680902092047792,0.44243359323347525,342
ran_pars,participant_name,sd__(Intercept),0.7539479048228448,NA,NA,NA,342
fixed,NA,(Intercept),-0.1676891535588484,0.14089076189328226,-1.1902068759189803,0.2339650913370064,343
fixed,NA,categorythe Others,-0.03857433109384964,0.08022864417851637,-0.480804972947294,0.630655115527013,343
ran_pars,participant_name,sd__(Intercept),0.7416493483491737,NA,NA,NA,343
fixed,NA,(Intercept),-0.22925200857234607,0.13596268735274974,-1.686139138876837,0.09176900300357375,344
fixed,NA,categorythe Others,0.007733907916818173,0.08026924455793895,0.09634957896278419,0.9232429358943331,344
ran_pars,participant_name,sd__(Intercept),0.7036849860652243,NA,NA,NA,344
fixed,NA,(Intercept),-0.1214506157309345,0.13650982382948568,-0.8896840705225609,0.3736355497736981,345
fixed,NA,categorythe Others,-0.13557185000680427,0.08012642230406548,-1.6919743339136406,0.0906508674238495,345
ran_pars,participant_name,sd__(Intercept),0.7087745962904881,NA,NA,NA,345
fixed,NA,(Intercept),-0.1258519344564752,0.14048904454790842,-0.8958131565451583,0.37035256196229405,346
fixed,NA,categorythe Others,-0.12202033377096208,0.08015627542335696,-1.5222804842976303,0.12793881589419578,346
ran_pars,participant_name,sd__(Intercept),0.7389302652640288,NA,NA,NA,346
fixed,NA,(Intercept),-0.30168853350972724,0.13963576361670102,-2.160539146245225,0.030730956550843676,347
fixed,NA,categorythe Others,0.07117671501894587,0.08086663181156671,0.8801741017827969,0.37876500097780225,347
ran_pars,participant_name,sd__(Intercept),0.7294399610131144,NA,NA,NA,347
fixed,NA,(Intercept),-0.13748927576884779,0.13993930543918767,-0.9824921978664202,0.3258574248198363,348
fixed,NA,categorythe Others,-0.1119357888648827,0.08029391946707279,-1.394075536576412,0.16329479564957616,348
ran_pars,participant_name,sd__(Intercept),0.734260110790428,NA,NA,NA,348
fixed,NA,(Intercept),-0.11814620459371719,0.14426073576696372,-0.8189768613447842,0.412799615242603,349
fixed,NA,categorythe Others,-0.11216147976489743,0.08049841915388745,-1.3933376697805737,0.16351770449784225,349
ran_pars,participant_name,sd__(Intercept),0.7660864978774033,NA,NA,NA,349
fixed,NA,(Intercept),-0.2283051537082031,0.13952215519422165,-1.6363362033104432,0.10176924310048817,350
fixed,NA,categorythe Others,0.021080474959353293,0.08042656175272937,0.2621083694235866,0.7932378944303539,350
ran_pars,participant_name,sd__(Intercept),0.7304433907722572,NA,NA,NA,350
fixed,NA,(Intercept),-0.3313498273023676,0.13839844996344905,-2.3941729650142536,0.016657891256142945,351
fixed,NA,categorythe Others,0.10511565470303988,0.08067218799290754,1.3029974433355067,0.1925756344160358,351
ran_pars,participant_name,sd__(Intercept),0.7206565607022601,NA,NA,NA,351
fixed,NA,(Intercept),-0.19131659260704054,0.1374020787534476,-1.3923849940460975,0.16380584606905174,352
fixed,NA,categorythe Others,-0.03458743618963442,0.08040250394229229,-0.43017859511513523,0.6670657312352757,352
ran_pars,participant_name,sd__(Intercept),0.7144353891102397,NA,NA,NA,352
fixed,NA,(Intercept),-0.033472023118625266,0.1361420735498534,-0.24586097630111578,0.805789853110147,353
fixed,NA,categorythe Others,-0.19488280580006428,0.07994540651217842,-2.437698603363496,0.014781092248272093,353
ran_pars,participant_name,sd__(Intercept),0.7068399191632024,NA,NA,NA,353
fixed,NA,(Intercept),-0.2832418434718511,0.13769760028565664,-2.056984601650717,0.03968770707982246,354
fixed,NA,categorythe Others,0.05504710821515565,0.08039206912774205,0.684733068975827,0.49351237752206145,354
ran_pars,participant_name,sd__(Intercept),0.7164799163699088,NA,NA,NA,354
fixed,NA,(Intercept),-0.38431427435390353,0.13415253606148447,-2.8647559385516614,0.004173307545707492,355
fixed,NA,categorythe Others,0.11671529545849671,0.08063982580886428,1.447365421338334,0.14779460503878816,355
ran_pars,participant_name,sd__(Intercept),0.6879707393471316,NA,NA,NA,355
fixed,NA,(Intercept),-0.1636343592552314,0.13650402038845386,-1.1987512073972024,0.23062470011268066,356
fixed,NA,categorythe Others,-0.05210078421176219,0.07991493492068223,-0.6519530331029318,0.5144314714064969,356
ran_pars,participant_name,sd__(Intercept),0.7095008660509712,NA,NA,NA,356
fixed,NA,(Intercept),-0.23827434698422179,0.13925905000888442,-1.7110151689891637,0.087078312634132,357
fixed,NA,categorythe Others,-0.005248929818621798,0.08056079826886463,-0.06515488837516174,0.948050678627961,357
ran_pars,participant_name,sd__(Intercept),0.727893737245076,NA,NA,NA,357
fixed,NA,(Intercept),-0.19981831536734185,0.14152253237519052,-1.4119187384069931,0.15797388961766293,358
fixed,NA,categorythe Others,-0.0794432588969326,0.08065759181496424,-0.9849445924344304,0.3246512879040349,358
ran_pars,participant_name,sd__(Intercept),0.744741551269319,NA,NA,NA,358
fixed,NA,(Intercept),-0.32635700374502863,0.14356225204401138,-2.27327865855001,0.023009392773842424,359
fixed,NA,categorythe Others,0.08003171755826172,0.08091530550297375,0.9890800888754037,0.3226239585693667,359
ran_pars,participant_name,sd__(Intercept),0.7589062954068022,NA,NA,NA,359
fixed,NA,(Intercept),-0.2377418693358097,0.13861129556206142,-1.715169520433231,0.08631415128832627,360
fixed,NA,categorythe Others,0.02059350184136481,0.08047505462055593,0.2558991968189925,0.7980286748258474,360
ran_pars,participant_name,sd__(Intercept),0.7233177950140317,NA,NA,NA,360
fixed,NA,(Intercept),-0.17157367870251877,0.13744288356798387,-1.248327117770726,0.21191128724941907,361
fixed,NA,categorythe Others,-0.08857319032795727,0.080178509310531,-1.1046998889055633,0.2692896515722211,361
ran_pars,participant_name,sd__(Intercept),0.7156465513783088,NA,NA,NA,361
fixed,NA,(Intercept),-0.22176747623461218,0.14091344793925653,-1.57378503952447,0.11553715386513583,362
fixed,NA,categorythe Others,-0.018384959280104196,0.08080494548945759,-0.22752269887370735,0.8200173208682041,362
ran_pars,participant_name,sd__(Intercept),0.7395698295008137,NA,NA,NA,362
fixed,NA,(Intercept),-0.29315571949543395,0.1374498141556468,-2.1328200499672363,0.0329394908423413,363
fixed,NA,categorythe Others,0.05138304862090913,0.08043142770750847,0.6388429260234604,0.5229251199875455,363
ran_pars,participant_name,sd__(Intercept),0.7144340279379557,NA,NA,NA,363
fixed,NA,(Intercept),-0.22558008545563885,0.13959149616910177,-1.6160016308040004,0.10609396060485933,364
fixed,NA,categorythe Others,-0.017121013869421484,0.08050045406248092,-0.21268220246475758,0.8315748495529408,364
ran_pars,participant_name,sd__(Intercept),0.7306525793574664,NA,NA,NA,364
fixed,NA,(Intercept),-0.2687961095595578,0.13977673288738815,-1.9230390066143181,0.05447515131474828,365
fixed,NA,categorythe Others,0.016932498285584997,0.08077621328139685,0.2096223330821158,0.8339624476115097,365
ran_pars,participant_name,sd__(Intercept),0.7309615991254228,NA,NA,NA,365
fixed,NA,(Intercept),-0.21745799440964245,0.13906586778123955,-1.563705011726668,0.11788686024382061,366
fixed,NA,categorythe Others,-0.016487423174351527,0.0805418738306461,-0.20470622783149206,0.8378016543444863,366
ran_pars,participant_name,sd__(Intercept),0.7265814681692343,NA,NA,NA,366
fixed,NA,(Intercept),-0.2064769117645966,0.13771971158625823,-1.4992546047794584,0.13380759409632406,367
fixed,NA,categorythe Others,-0.021453714845870706,0.08025180006925584,-0.2673300141225062,0.7892150794785582,367
ran_pars,participant_name,sd__(Intercept),0.7174146032125778,NA,NA,NA,367
fixed,NA,(Intercept),-0.2789148156411877,0.13950876345231739,-1.9992637647922227,0.04557982254957844,368
fixed,NA,categorythe Others,0.039754389920032676,0.08051855212593531,0.4937295675393503,0.6214971807054825,368
ran_pars,participant_name,sd__(Intercept),0.7297937917754704,NA,NA,NA,368
fixed,NA,(Intercept),-0.22726622894300474,0.13518558223653684,-1.6811425093051167,0.09273523717860951,369
fixed,NA,categorythe Others,-0.026311461474008972,0.08044498949917946,-0.32707396244084724,0.7436119446667702,369
ran_pars,participant_name,sd__(Intercept),0.697229897746036,NA,NA,NA,369
fixed,NA,(Intercept),-0.1349425411993206,0.13737648548919512,-0.9822826717308475,0.3259606089016319,370
fixed,NA,categorythe Others,-0.08324270215966639,0.08016811780943058,-1.0383517093109818,0.2991063430336918,370
ran_pars,participant_name,sd__(Intercept),0.7152399446341449,NA,NA,NA,370
fixed,NA,(Intercept),-0.2730244690496847,0.14030991090592643,-1.9458673110607232,0.05167068049896185,371
fixed,NA,categorythe Others,0.03966760635024044,0.0808353101674574,0.49072127351358624,0.6236235980773774,371
ran_pars,participant_name,sd__(Intercept),0.7347624270818398,NA,NA,NA,371
fixed,NA,(Intercept),-0.21738853652727164,0.13877951415503856,-1.5664310244263748,0.11724774459854698,372
fixed,NA,categorythe Others,0.003966328164689802,0.08048911086555065,0.04927782307491473,0.960697892664967,372
ran_pars,participant_name,sd__(Intercept),0.7245808742838741,NA,NA,NA,372
fixed,NA,(Intercept),-0.19391725771875784,0.13725286798050457,-1.412846671781765,0.15770081197338995,373
fixed,NA,categorythe Others,-0.04487546936093778,0.08025429344934851,-0.5591659639899561,0.5760484594430259,373
ran_pars,participant_name,sd__(Intercept),0.713896067915533,NA,NA,NA,373
fixed,NA,(Intercept),-0.26963212338131526,0.14163345602785019,-1.9037318649366006,0.05694511420623948,374
fixed,NA,categorythe Others,0.04440130250343828,0.08071125434582319,0.5501252937191659,0.582233439115769,374
ran_pars,participant_name,sd__(Intercept),0.7452813605146302,NA,NA,NA,374
fixed,NA,(Intercept),-0.1987442211380101,0.13772454384866348,-1.4430559403877727,0.14900471351031094,375
fixed,NA,categorythe Others,-0.038215314979561196,0.08039519093636652,-0.475343295220344,0.6345423045034031,375
ran_pars,participant_name,sd__(Intercept),0.716921163432217,NA,NA,NA,375
fixed,NA,(Intercept),-0.16541494012482,0.13808188145006345,-1.197948191230588,0.2309371869990451,376
fixed,NA,categorythe Others,-0.06855845387006951,0.08016341257246332,-0.8552337240894833,0.3924217698544536,376
ran_pars,participant_name,sd__(Intercept),0.7206189835096595,NA,NA,NA,376
