time,participant,order,category,comment_timestamp,participant_name,id,utterance
0:01:36,participant12,2,0,696000000,participant_test_12,4112,お鼻も出てる
0:01:46,participant12,2,0,706000000,participant_test_12,4113,こっちやで？
0:01:47,participant12,2,0,707000000,participant_test_12,4114,これアンパンマンここ
0:01:52,participant12,2,0,712000000,participant_test_12,4115,はい、せーの
0:01:55,participant12,2,0,715000000,participant_test_12,4116,上手
0:01:56,participant12,2,0,716000000,participant_test_12,4117,はーちゃん上手して
0:01:58,participant12,2,0,718000000,participant_test_12,4118,上手～
0:02:00,participant12,2,0,720000000,participant_test_12,4119,いえい
0:02:03,participant12,2,0,723000000,participant_test_12,4120,なんで
0:02:04,participant12,2,0,724000000,participant_test_12,4121,なんでや
0:02:05,participant12,2,1,725000000,participant_test_12,4122,緊張してんの？
0:02:08,participant12,2,0,728000000,participant_test_12,4123,いぇーーいは？
0:02:15,participant12,2,0,735000000,participant_test_12,4124,どうする？次
0:02:16,participant12,2,0,736000000,participant_test_12,4125,これ赤ちゃんマンする？
0:02:19,participant12,2,0,739000000,participant_test_12,4126,せーの
0:02:20,participant12,2,0,740000000,participant_test_12,4127,上手～～
0:02:24,participant12,2,0,744000000,participant_test_12,4128,これは？
0:02:31,participant12,2,0,751000000,participant_test_12,4129,せーの
0:02:34,participant12,2,0,754000000,participant_test_12,4130,そうそうそうそう
0:02:39,participant12,2,0,759000000,participant_test_12,4131,がんばれ
0:02:41,participant12,2,0,761000000,participant_test_12,4132,いえーーーい
0:02:45,participant12,2,0,765000000,participant_test_12,4133,どうしたん
0:02:59,participant12,2,0,779000000,participant_test_12,4134,あ、うーたんあるで
0:03:01,participant12,2,0,781000000,participant_test_12,4135,取ってくる？
0:03:04,participant12,2,0,784000000,participant_test_12,4136,うーたんとちょうだい
0:03:06,participant12,2,0,786000000,participant_test_12,4137,ボールちょうだい
0:03:18,participant12,2,0,798000000,participant_test_12,4138,あ！わかった
0:03:24,participant12,2,0,804000000,participant_test_12,4139,あー
0:03:28,participant12,2,0,808000000,participant_test_12,4140,はーちゃん
0:03:30,participant12,2,0,810000000,participant_test_12,4141,それでか
0:03:30,participant12,2,0,810000000,participant_test_12,4142,ころころころ
0:03:34,participant12,2,0,814000000,participant_test_12,4143,ころこらころー
0:03:36,participant12,2,0,816000000,participant_test_12,4144,ちょうだい
0:03:38,participant12,2,0,818000000,participant_test_12,4145,あ、
0:03:39,participant12,2,0,819000000,participant_test_12,4146,ママにちょうだい
0:03:41,participant12,2,0,821000000,participant_test_12,4147,ころころころー
0:03:42,participant12,2,0,822000000,participant_test_12,4148,いくよ
0:03:43,participant12,2,0,823000000,participant_test_12,4149,ころころころー
0:03:47,participant12,2,0,827000000,participant_test_12,4150,ちょうだい
0:03:51,participant12,2,0,831000000,participant_test_12,4151,ちょうだい
0:03:52,participant12,2,0,832000000,participant_test_12,4152,あっ、上手～
0:03:53,participant12,2,0,833000000,participant_test_12,4153,コロコロコロ～
0:03:58,participant12,2,0,838000000,participant_test_12,4154,なーんでそっち投げるん
0:04:00,participant12,2,0,840000000,participant_test_12,4155,こっち
0:04:00,participant12,2,0,840000000,participant_test_12,4156,マーマは？
0:04:02,participant12,2,0,842000000,participant_test_12,4157,ママにポイ
0:04:04,participant12,2,0,844000000,participant_test_12,4158,あ～惜しい
0:04:05,participant12,2,0,845000000,participant_test_12,4159,もう一回！
0:04:07,participant12,2,0,847000000,participant_test_12,4160,ああ
0:04:09,participant12,2,0,849000000,participant_test_12,4161,せーのーで
0:04:12,participant12,2,0,852000000,participant_test_12,4162,ポイっ
0:04:12,participant12,2,0,852000000,participant_test_12,4163,ああ上手上手
0:04:14,participant12,2,0,854000000,participant_test_12,4164,あーいてててて
0:04:16,participant12,2,0,856000000,participant_test_12,4165,いくで
0:04:17,participant12,2,0,857000000,participant_test_12,4166,ポイっ
0:04:18,participant12,2,0,858000000,participant_test_12,4167,ちょうだい
0:04:19,participant12,2,0,859000000,participant_test_12,4168,うん
0:04:22,participant12,2,0,862000000,participant_test_12,4169,なーんでそっち投げるん
0:04:24,participant12,2,0,864000000,participant_test_12,4170,取ってきて
0:04:25,participant12,2,0,865000000,participant_test_12,4171,取ってきて
0:04:27,participant12,2,0,867000000,participant_test_12,4172,そうそうそうそうそうそう
0:04:29,participant12,2,0,869000000,participant_test_12,4173,あーあー
0:04:30,participant12,2,0,870000000,participant_test_12,4174,おちおちおちおち
0:04:32,participant12,2,0,872000000,participant_test_12,4175,あーいあいとっとっとっと
0:04:33,participant12,2,0,873000000,participant_test_12,4176,うん、はいはい
0:04:35,participant12,2,0,875000000,participant_test_12,4177,はい、いくで
0:04:37,participant12,2,0,877000000,participant_test_12,4178,コロコロコロ～
0:04:39,participant12,2,0,879000000,participant_test_12,4179,ポイっ
0:04:40,participant12,2,0,880000000,participant_test_12,4180,コロコロコロ～
0:04:44,participant12,2,0,884000000,participant_test_12,4181,ちょうだい、こっちやで
0:04:45,participant12,2,0,885000000,participant_test_12,4182,こっちよ
0:04:47,participant12,2,1,887000000,participant_test_12,4183,あ、わざとやろー
0:04:48,participant12,2,0,888000000,participant_test_12,4184,取ってきて
0:04:50,participant12,2,0,890000000,participant_test_12,4185,取ってきて
0:04:50,participant12,2,0,890000000,participant_test_12,4186,えーじゃない
0:04:51,participant12,2,0,891000000,participant_test_12,4187,とってきて
0:04:52,participant12,2,0,892000000,participant_test_12,4188,ううん
0:04:53,participant12,2,0,893000000,participant_test_12,4189,ママに頂戴して
0:04:55,participant12,2,0,895000000,participant_test_12,4190,ママにコロコローは？
0:04:57,participant12,2,0,897000000,participant_test_12,4191,ああ、上手上手
0:04:58,participant12,2,0,898000000,participant_test_12,4192,いくで
0:05:00,participant12,2,0,900000000,participant_test_12,4193,いくで
0:05:00,participant12,2,0,900000000,participant_test_12,4194,ころころころころ
0:05:03,participant12,2,0,903000000,participant_test_12,4195,ママやで
0:05:04,participant12,2,0,904000000,participant_test_12,4196,そうそうそうそう上手上手～
0:05:06,participant12,2,0,906000000,participant_test_12,4197,もう一回いくよ
0:05:07,participant12,2,0,907000000,participant_test_12,4198,ころころころころころころころ
0:05:12,participant12,2,0,912000000,participant_test_12,4199,はい
0:05:12,participant12,2,0,912000000,participant_test_12,4200,ママにちょー
0:05:13,participant12,2,0,913000000,participant_test_12,4201,どーぞして
0:05:21,participant12,2,0,921000000,participant_test_12,4202,あ、
0:05:23,participant12,2,0,923000000,participant_test_12,4203,こっちだよ
0:05:24,participant12,2,0,924000000,participant_test_12,4204,そうそうそうそうそうそう
0:05:25,participant12,2,0,925000000,participant_test_12,4205,いくで
0:05:26,participant12,2,0,926000000,participant_test_12,4206,いくで
0:05:27,participant12,2,0,927000000,participant_test_12,4207,こっちこっちこっち
0:05:28,participant12,2,0,928000000,participant_test_12,4208,はいコロコロコロコロ～
0:05:31,participant12,2,0,931000000,participant_test_12,4209,ポイっ
0:05:33,participant12,2,0,933000000,participant_test_12,4210,あらあっち行った
0:05:35,participant12,2,0,935000000,participant_test_12,4211,取ってきて
0:05:37,participant12,2,0,937000000,participant_test_12,4212,はいで取ってきて
0:05:40,participant12,2,0,940000000,participant_test_12,4213,そうそうそうそう
0:05:45,participant12,2,0,945000000,participant_test_12,4214,ママにどうぞして
0:05:49,participant12,2,0,949000000,participant_test_12,4215,そうそうそう
0:05:51,participant12,2,0,951000000,participant_test_12,4216,ママに
0:05:51,participant12,2,0,951000000,participant_test_12,4217,あーそうそうそうそう
0:05:52,participant12,2,0,952000000,participant_test_12,4218,上手上手
0:05:53,participant12,2,0,953000000,participant_test_12,4219,いくで
0:05:54,participant12,2,0,954000000,participant_test_12,4220,コロコロコロコロコロコロコロコロー
0:05:57,participant12,2,0,957000000,participant_test_12,4221,あー行っちゃったー
0:05:59,participant12,2,0,959000000,participant_test_12,4222,うーん
0:06:01,participant12,2,0,961000000,participant_test_12,4223,ママにどうぞーは？
0:06:04,participant12,2,0,964000000,participant_test_12,4224,あらららら
0:06:05,participant12,2,0,965000000,participant_test_12,4225,もう一回もう一回
0:06:09,participant12,2,0,969000000,participant_test_12,4226,うん
0:06:10,participant12,2,0,970000000,participant_test_12,4227,ママどうぞーって
0:06:12,participant12,2,0,972000000,participant_test_12,4228,あーー
0:06:14,participant12,2,0,974000000,participant_test_12,4229,あっすごいことになってるか
0:06:16,participant12,2,0,976000000,participant_test_12,4230,いくで
0:06:17,participant12,2,0,977000000,participant_test_12,4231,せーの
0:06:18,participant12,2,0,978000000,participant_test_12,4232,ころころころころころころー
0:06:21,participant12,2,0,981000000,participant_test_12,4233,ナイスキャッチー
0:06:23,participant12,2,0,983000000,participant_test_12,4234,どうぞ
0:06:23,participant12,2,0,983000000,participant_test_12,4235,あー上手上手ー
0:06:25,participant12,2,0,985000000,participant_test_12,4236,いくで
0:06:27,participant12,2,0,987000000,participant_test_12,4237,あーアンパンマン？
0:06:29,participant12,2,0,989000000,participant_test_12,4238,よーしこっちこっちこっちこっち
0:06:30,participant12,2,0,990000000,participant_test_12,4239,アンパンマンこっちや
0:06:32,participant12,2,0,992000000,participant_test_12,4240,あーアンパンマン
0:06:33,participant12,2,0,993000000,participant_test_12,4241,ワンワン行くで
0:06:34,participant12,2,0,994000000,participant_test_12,4242,ワンワンコロコロコロコロ～
0:06:38,participant12,2,0,998000000,participant_test_12,4243,おー上手
0:06:39,participant12,2,0,999000000,participant_test_12,4244,そうそうそう
0:06:40,participant12,2,0,1000000000,participant_test_12,4245,もっかいもっかい
0:06:42,participant12,2,0,1002000000,participant_test_12,4246,ぽい
0:06:42,participant12,2,0,1002000000,participant_test_12,4247,あー上手上手
0:06:44,participant12,2,0,1004000000,participant_test_12,4248,もっかいいくよ！
0:06:45,participant12,2,0,1005000000,participant_test_12,4249,コロコロコロコロコロ～
0:06:47,participant12,2,0,1007000000,participant_test_12,4250,ママにポイっ
0:06:48,participant12,2,0,1008000000,participant_test_12,4251,じょうずーーー
0:06:50,participant12,2,0,1010000000,participant_test_12,4252,おしまい？
0:06:51,participant12,2,0,1011000000,participant_test_12,4253,うん
0:06:52,participant12,2,0,1012000000,participant_test_12,4254,ブーブーさんする？
0:07:00,participant12,2,0,1020000000,participant_test_12,4255,はい
0:07:03,participant12,2,0,1023000000,participant_test_12,4256,ちょっちょっちょっちょへながすごいことになってる
0:07:06,participant12,2,0,1026000000,participant_test_12,4257,ペーパーがないわ
0:07:08,participant12,2,0,1028000000,participant_test_12,4258,ペーパーがこれでふいといたらいい
0:07:10,participant12,2,0,1030000000,participant_test_12,4259,あーそんなんそうして触らんといて
0:07:14,participant12,2,0,1034000000,participant_test_12,4260,よっちゃあはい
0:07:18,participant12,2,0,1038000000,participant_test_12,4261,はーちゃん
0:07:19,participant12,2,0,1039000000,participant_test_12,4262,それ大事大事やで
0:07:21,participant12,2,0,1041000000,participant_test_12,4263,めっめ
0:07:23,participant12,2,0,1043000000,participant_test_12,4264,めんめめんめ
0:07:24,participant12,2,0,1044000000,participant_test_12,4265,こっちこっち
0:07:25,participant12,2,0,1045000000,participant_test_12,4266,これで遊ぼ
0:07:28,participant12,2,0,1048000000,participant_test_12,4267,おいで
0:07:29,participant12,2,0,1049000000,participant_test_12,4268,あーあーあー
0:07:31,participant12,2,0,1051000000,participant_test_12,4269,はい
0:07:34,participant12,2,0,1054000000,participant_test_12,4270,おいしょ
0:07:49,participant12,2,0,1069000000,participant_test_12,4271,おん、ちゃーちゃー
0:07:56,participant12,2,0,1076000000,participant_test_12,4272,おーん
0:08:10,participant12,2,0,1090000000,participant_test_12,4273,ブーブーさんここやで
0:08:12,participant12,2,0,1092000000,participant_test_12,4274,ブーブーさんどうぞ
0:08:15,participant12,2,0,1095000000,participant_test_12,4275,せーの
0:08:15,participant12,2,0,1095000000,participant_test_12,4276,いくよ？
0:08:16,participant12,2,0,1096000000,participant_test_12,4277,よーいどーん
0:08:19,participant12,2,0,1099000000,participant_test_12,4278,いくで？
0:08:20,participant12,2,0,1100000000,participant_test_12,4279,よーいどーん
0:08:23,participant12,2,0,1103000000,participant_test_12,4280,ちょっとよーいどんしてよ
0:08:24,participant12,2,0,1104000000,participant_test_12,4281,よーいどーん
0:08:31,participant12,2,0,1111000000,participant_test_12,4282,うん上手
0:08:33,participant12,2,0,1113000000,participant_test_12,4283,よーいどんしよか
0:08:35,participant12,2,0,1115000000,participant_test_12,4284,せーのーで
0:08:36,participant12,2,0,1116000000,participant_test_12,4285,よーいどーん
0:08:41,participant12,2,0,1121000000,participant_test_12,4286,ああ、上手
0:08:45,participant12,2,0,1125000000,participant_test_12,4287,それ触らんよ
0:08:46,participant12,2,0,1126000000,participant_test_12,4288,こっちこっちこっち
0:08:48,participant12,2,0,1128000000,participant_test_12,4289,はるちゃん
0:08:50,participant12,2,0,1130000000,participant_test_12,4290,はーるちゃん
0:08:54,participant12,2,0,1134000000,participant_test_12,4291,はーるちゃん
0:08:55,participant12,2,0,1135000000,participant_test_12,4292,おしまい
0:08:56,participant12,2,0,1136000000,participant_test_12,4293,上手違うのそれ
0:08:59,participant12,2,0,1139000000,participant_test_12,4294,はい
0:09:02,participant12,2,0,1142000000,participant_test_12,4295,いやいや違うのよ
0:09:07,participant12,2,0,1147000000,participant_test_12,4296,いくで
0:09:23,participant12,2,1,1163000000,participant_test_12,4297,何怒ってんの
0:09:25,participant12,2,1,1165000000,participant_test_12,4298,これ取れへんやつやで
0:09:28,participant12,2,0,1168000000,participant_test_12,4299,これピッピピッピってするやつ
0:09:33,participant12,2,0,1173000000,participant_test_12,4300,うん
0:09:33,participant12,2,0,1173000000,participant_test_12,4301,どうぞしてんの
0:09:35,participant12,2,0,1175000000,participant_test_12,4302,うん、どうぞー
0:09:37,participant12,2,0,1177000000,participant_test_12,4303,うん
0:09:39,participant12,2,0,1179000000,participant_test_12,4304,うん
0:09:39,participant12,2,0,1179000000,participant_test_12,4305,おーん
0:09:42,participant12,2,0,1182000000,participant_test_12,4306,うん
0:09:44,participant12,2,0,1184000000,participant_test_12,4307,うーん
0:09:45,participant12,2,0,1185000000,participant_test_12,4308,あー危ない
0:09:46,participant12,2,1,1186000000,participant_test_12,4309,狙ってるやろー
0:09:48,participant12,2,0,1188000000,participant_test_12,4310,メメさんです
0:09:50,participant12,2,0,1190000000,participant_test_12,4311,はいこっちこっち
0:00:00,participant13,1,0,0,participant_test_13,4312,20分間遊んでいいんやってー
0:00:02,participant13,1,1,2000000,participant_test_13,4313,いいよどれが好き？
0:00:05,participant13,1,1,5000000,participant_test_13,4314,これやな
0:00:06,participant13,1,0,6000000,participant_test_13,4315,これちゃう？
0:00:08,participant13,1,0,8000000,participant_test_13,4316,これ
0:00:09,participant13,1,0,9000000,participant_test_13,4317,見てほら
0:00:10,participant13,1,0,10000000,participant_test_13,4318,いおの顔映んねんで
0:00:12,participant13,1,1,12000000,participant_test_13,4319,わかる？写ってんの
0:00:14,participant13,1,0,14000000,participant_test_13,4320,写ってるね
0:00:16,participant13,1,0,16000000,participant_test_13,4321,ほい
0:00:17,participant13,1,0,17000000,participant_test_13,4322,よいしょ
0:00:19,participant13,1,0,19000000,participant_test_13,4323,できる？これ
0:00:22,participant13,1,0,22000000,participant_test_13,4324,やってみよう
0:00:25,participant13,1,0,25000000,participant_test_13,4325,行ける？
0:00:28,participant13,1,0,28000000,participant_test_13,4326,黄色
0:00:31,participant13,1,0,31000000,participant_test_13,4327,赤
0:00:32,participant13,1,0,32000000,participant_test_13,4328,いいじゃんいいじゃんいいじゃん
0:00:34,participant13,1,0,34000000,participant_test_13,4329,いいじゃんいいじゃん
0:00:36,participant13,1,0,36000000,participant_test_13,4330,そっからどうしよう
0:00:38,participant13,1,0,38000000,participant_test_13,4331,うん
0:00:40,participant13,1,0,40000000,participant_test_13,4332,他は？
0:00:41,participant13,1,0,41000000,participant_test_13,4333,あ、いた
0:00:42,participant13,1,0,42000000,participant_test_13,4334,オレンジ緑青～
0:00:45,participant13,1,0,45000000,participant_test_13,4335,どんどんいけ～
0:00:47,participant13,1,0,47000000,participant_test_13,4336,できた～
0:00:49,participant13,1,0,49000000,participant_test_13,4337,できたね
0:00:52,participant13,1,0,52000000,participant_test_13,4338,黄色
0:00:54,participant13,1,0,54000000,participant_test_13,4339,黄色？
0:00:57,participant13,1,0,57000000,participant_test_13,4340,うんできるできる
0:00:58,participant13,1,0,58000000,participant_test_13,4341,やってみようやってみよう
0:01:01,participant13,1,0,61000000,participant_test_13,4342,もう一回出来る？
0:01:03,participant13,1,0,63000000,participant_test_13,4343,びよんびよんびよんびよんびよんびよん～
0:01:04,participant13,1,0,64000000,participant_test_13,4344,するっ
0:01:06,participant13,1,0,66000000,participant_test_13,4345,するするするするするする
0:01:07,participant13,1,0,67000000,participant_test_13,4346,すとーん
0:01:15,participant13,1,0,75000000,participant_test_13,4347,なかやる？
0:01:16,participant13,1,0,76000000,participant_test_13,4348,できるかな
0:01:17,participant13,1,0,77000000,participant_test_13,4349,緑のやつがどこまで来たかなー
0:01:25,participant13,1,0,85000000,participant_test_13,4350,紫色するっ
0:01:28,participant13,1,0,88000000,participant_test_13,4351,ぴゅっ
0:01:29,participant13,1,0,89000000,participant_test_13,4352,いいね
0:01:32,participant13,1,0,92000000,participant_test_13,4353,今度はそっちよ
0:01:36,participant13,1,0,96000000,participant_test_13,4354,行けるかな
0:01:38,participant13,1,0,98000000,participant_test_13,4355,いけた～
0:01:40,participant13,1,0,100000000,participant_test_13,4356,できた～
0:01:49,participant13,1,0,109000000,participant_test_13,4357,おお、おお、おお、おお、おお
0:01:52,participant13,1,0,112000000,participant_test_13,4358,ちょっとこっちの動かそうかなー
0:01:54,participant13,1,0,114000000,participant_test_13,4359,するするするする～
0:01:57,participant13,1,0,117000000,participant_test_13,4360,ぐるぐるぐるぐる
0:02:00,participant13,1,0,120000000,participant_test_13,4361,あ、いいじゃんいいじゃん
0:02:01,participant13,1,0,121000000,participant_test_13,4362,いけた
0:02:03,participant13,1,0,123000000,participant_test_13,4363,こっからゴゴゴゴゴススススーって持って来れる？
0:02:07,participant13,1,0,127000000,participant_test_13,4364,できそう？
0:02:10,participant13,1,0,130000000,participant_test_13,4365,スススススススス
0:02:12,participant13,1,1,132000000,participant_test_13,4366,何か他の興味ある？
0:02:16,participant13,1,0,136000000,participant_test_13,4367,好きなので遊んでいいんやって
0:02:18,participant13,1,1,138000000,participant_test_13,4368,どれがいい
0:02:20,participant13,1,0,140000000,participant_test_13,4369,何かいろんなのあるよ
0:02:21,participant13,1,0,141000000,participant_test_13,4370,はいはいはいどうぞー
0:02:24,participant13,1,0,144000000,participant_test_13,4371,どうぞどうぞー
0:02:27,participant13,1,0,147000000,participant_test_13,4372,はい
0:02:28,participant13,1,1,148000000,participant_test_13,4373,それか
0:02:31,participant13,1,0,151000000,participant_test_13,4374,どうやるんやろ
0:02:35,participant13,1,0,155000000,participant_test_13,4375,うん
0:02:36,participant13,1,0,156000000,participant_test_13,4376,車
0:02:38,participant13,1,0,158000000,participant_test_13,4377,いっぱいつながってんね
0:02:40,participant13,1,0,160000000,participant_test_13,4378,取れないんじゃない？
0:02:43,participant13,1,0,163000000,participant_test_13,4379,これさ
0:02:43,participant13,1,0,163000000,participant_test_13,4380,あ、こっちはとれてるよほら
0:02:47,participant13,1,0,167000000,participant_test_13,4381,ぴゅ～～
0:02:49,participant13,1,0,169000000,participant_test_13,4382,到着
0:02:50,participant13,1,0,170000000,participant_test_13,4383,もう一台行きまーす
0:02:53,participant13,1,0,173000000,participant_test_13,4384,ひゅ～ひゅ～ひゅ～ひゅ～
0:02:54,participant13,1,0,174000000,participant_test_13,4385,３台行った３台行った～
0:02:56,participant13,1,0,176000000,participant_test_13,4386,到着～
0:03:01,participant13,1,0,181000000,participant_test_13,4387,うん
0:03:02,participant13,1,0,182000000,participant_test_13,4388,もっかいやってみる？
0:03:04,participant13,1,0,184000000,participant_test_13,4389,もう一回上からな
0:03:05,participant13,1,0,185000000,participant_test_13,4390,こっから
0:03:06,participant13,1,0,186000000,participant_test_13,4391,用意スタート
0:03:10,participant13,1,0,190000000,participant_test_13,4392,う～
0:03:11,participant13,1,0,191000000,participant_test_13,4393,いった～
0:03:17,participant13,1,0,197000000,participant_test_13,4394,うん
0:03:19,participant13,1,1,199000000,participant_test_13,4395,やっていいの？
0:03:20,participant13,1,0,200000000,participant_test_13,4396,私がじゃあやるな
0:03:21,participant13,1,0,201000000,participant_test_13,4397,いくよ～
0:03:22,participant13,1,0,202000000,participant_test_13,4398,黄色の車よ～～い
0:03:24,participant13,1,0,204000000,participant_test_13,4399,青
0:03:25,participant13,1,0,205000000,participant_test_13,4400,いおやる？
0:03:26,participant13,1,0,206000000,participant_test_13,4401,いおやる？
0:03:27,participant13,1,0,207000000,participant_test_13,4402,いいよ
0:03:29,participant13,1,0,209000000,participant_test_13,4403,いくよ？
0:03:30,participant13,1,0,210000000,participant_test_13,4404,よーいスタート
0:03:31,participant13,1,0,211000000,participant_test_13,4405,とぅーーーん
0:03:34,participant13,1,0,214000000,participant_test_13,4406,もう一度行きます
0:03:35,participant13,1,0,215000000,participant_test_13,4407,赤いの行きました
0:03:37,participant13,1,0,217000000,participant_test_13,4408,次黄色も行くよ
0:03:39,participant13,1,0,219000000,participant_test_13,4409,はい緑もいくよ～
0:03:45,participant13,1,0,225000000,participant_test_13,4410,いっぱい行ったね
0:03:49,participant13,1,0,229000000,participant_test_13,4411,いっぱいいったなあ
0:03:52,participant13,1,0,232000000,participant_test_13,4412,うん
0:03:52,participant13,1,0,232000000,participant_test_13,4413,あーおの車
0:03:55,participant13,1,0,235000000,participant_test_13,4414,ブッブー
0:03:56,participant13,1,1,236000000,participant_test_13,4415,これはどうなると思う？
0:03:58,participant13,1,0,238000000,participant_test_13,4416,やってみるよー
0:04:01,participant13,1,0,241000000,participant_test_13,4417,いおがやる？
0:04:03,participant13,1,1,243000000,participant_test_13,4418,やらんの
0:04:08,participant13,1,0,248000000,participant_test_13,4419,うん
0:04:09,participant13,1,0,249000000,participant_test_13,4420,これな上からぴゅー
0:04:11,participant13,1,0,251000000,participant_test_13,4421,うわ～～～～
0:04:14,participant13,1,0,254000000,participant_test_13,4422,とまった
0:04:17,participant13,1,0,257000000,participant_test_13,4423,これだそか
0:04:18,participant13,1,0,258000000,participant_test_13,4424,よいしょ
0:04:19,participant13,1,0,259000000,participant_test_13,4425,よいしょ
0:04:20,participant13,1,0,260000000,participant_test_13,4426,いったいったいったいったいったいったいったいったいったいった
0:04:23,participant13,1,0,263000000,participant_test_13,4427,いっぱいいったー
0:04:26,participant13,1,0,266000000,participant_test_13,4428,いっぱいいったー
0:04:32,participant13,1,0,272000000,participant_test_13,4429,とれる？
0:04:35,participant13,1,0,275000000,participant_test_13,4430,いおもやってみたら？
0:04:37,participant13,1,0,277000000,participant_test_13,4431,そうそうそう
0:04:40,participant13,1,0,280000000,participant_test_13,4432,置けるかな
0:04:40,participant13,1,0,280000000,participant_test_13,4433,ちょっとお手伝いするよ
0:04:43,participant13,1,0,283000000,participant_test_13,4434,はい
0:04:44,participant13,1,0,284000000,participant_test_13,4435,いいよ
0:04:46,participant13,1,0,286000000,participant_test_13,4436,いい？
0:04:47,participant13,1,0,287000000,participant_test_13,4437,やっちゃうよ
0:04:49,participant13,1,0,289000000,participant_test_13,4438,ほいっ
0:04:51,participant13,1,0,291000000,participant_test_13,4439,いったー
0:04:58,participant13,1,0,298000000,participant_test_13,4440,うん
0:04:58,participant13,1,0,298000000,participant_test_13,4441,いけ
0:04:59,participant13,1,0,299000000,participant_test_13,4442,やってみ
0:05:00,participant13,1,0,300000000,participant_test_13,4443,こっちの黄色の車やってみたら
0:05:02,participant13,1,0,302000000,participant_test_13,4444,ここおく
0:05:04,participant13,1,0,304000000,participant_test_13,4445,ここに置く
0:05:07,participant13,1,0,307000000,participant_test_13,4446,惜しい！
0:05:08,participant13,1,0,308000000,participant_test_13,4447,これをパタッ！
0:05:10,participant13,1,0,310000000,participant_test_13,4448,もうちょっと綺麗に
0:05:11,participant13,1,0,311000000,participant_test_13,4449,OKいけた
0:05:12,participant13,1,0,312000000,participant_test_13,4450,いいよ
0:05:13,participant13,1,0,313000000,participant_test_13,4451,できたじゃ～ん
0:05:15,participant13,1,0,315000000,participant_test_13,4452,できた～
0:05:17,participant13,1,0,317000000,participant_test_13,4453,いおできた～
0:05:20,participant13,1,0,320000000,participant_test_13,4454,お、上手じゃーん
0:05:22,participant13,1,0,322000000,participant_test_13,4455,綺麗に置けたね
0:05:27,participant13,1,0,327000000,participant_test_13,4456,もう一回やってみる？
0:05:31,participant13,1,0,331000000,participant_test_13,4457,いってみよう
0:05:32,participant13,1,0,332000000,participant_test_13,4458,あ、落ちた
0:05:33,participant13,1,0,333000000,participant_test_13,4459,向こう行った
0:05:34,participant13,1,0,334000000,participant_test_13,4460,どこ行った
0:05:35,participant13,1,0,335000000,participant_test_13,4461,見える？
0:05:37,participant13,1,0,337000000,participant_test_13,4462,見える？
0:05:39,participant13,1,0,339000000,participant_test_13,4463,ちょっとどかしてみる？
0:05:40,participant13,1,0,340000000,participant_test_13,4464,スススススス
0:05:42,participant13,1,0,342000000,participant_test_13,4465,見える？
0:05:43,participant13,1,0,343000000,participant_test_13,4466,あ、もういい？
0:05:44,participant13,1,0,344000000,participant_test_13,4467,あ、落ちた！
0:05:45,participant13,1,0,345000000,participant_test_13,4468,向こう行った
0:05:49,participant13,1,0,349000000,participant_test_13,4469,オッケーオッケー
0:05:49,participant13,1,0,349000000,participant_test_13,4470,取って取ってー
0:05:53,participant13,1,0,353000000,participant_test_13,4471,うん
0:05:56,participant13,1,0,356000000,participant_test_13,4472,もっかいこっからやる？
0:05:58,participant13,1,0,358000000,participant_test_13,4473,うん
0:06:01,participant13,1,0,361000000,participant_test_13,4474,もっかいやってみて
0:06:03,participant13,1,0,363000000,participant_test_13,4475,まっすぐ置こーう
0:06:05,participant13,1,0,365000000,participant_test_13,4476,落ちたでー
0:06:09,participant13,1,1,369000000,participant_test_13,4477,楽し～
0:06:11,participant13,1,1,371000000,participant_test_13,4478,楽し
0:06:15,participant13,1,0,375000000,participant_test_13,4479,こここ
0:06:18,participant13,1,0,378000000,participant_test_13,4480,落ちました
0:06:20,participant13,1,0,380000000,participant_test_13,4481,もう1回
0:06:23,participant13,1,0,383000000,participant_test_13,4482,はいいいよー
0:06:26,participant13,1,0,386000000,participant_test_13,4483,まっすぐ置いてみよう
0:06:28,participant13,1,0,388000000,participant_test_13,4484,置けるかな？
0:06:29,participant13,1,0,389000000,participant_test_13,4485,あーちょっとこっち
0:06:30,participant13,1,0,390000000,participant_test_13,4486,こっちが
0:06:31,participant13,1,0,391000000,participant_test_13,4487,もっかいもっかいもっかい
0:06:33,participant13,1,0,393000000,participant_test_13,4488,ゴーゴーゴーゴー
0:06:34,participant13,1,0,394000000,participant_test_13,4489,いけ！
0:06:35,participant13,1,0,395000000,participant_test_13,4490,まっすぐ
0:06:36,participant13,1,0,396000000,participant_test_13,4491,まっすぐまっすぐ
0:06:42,participant13,1,0,402000000,participant_test_13,4492,置けるかー？
0:06:45,participant13,1,0,405000000,participant_test_13,4493,私がじゃあ置いてみようかな
0:06:47,participant13,1,0,407000000,participant_test_13,4494,行くよー
0:06:47,participant13,1,0,407000000,participant_test_13,4495,ひゅ～～
0:06:49,participant13,1,0,409000000,participant_test_13,4496,行ったいったいったいったいったいったー
0:06:51,participant13,1,0,411000000,participant_test_13,4497,いおの車どこ行った
0:06:53,participant13,1,0,413000000,participant_test_13,4498,いおの車どこ行ったんやろ
0:06:57,participant13,1,0,417000000,participant_test_13,4499,いいよ
0:06:59,participant13,1,0,419000000,participant_test_13,4500,あ、置けたんじゃない？
0:07:00,participant13,1,0,420000000,participant_test_13,4501,置けた置けた置けた
