time,participant,order,category,comment_timestamp,participant_name,id,N_window,Prop_NA,Prop_FaceLooking,w_size_set
00:00:26,participant01,2,the Others,626000000,participant_test_01,276,6,0.6666666666666666,0.16666666666666666,3
00:00:27,participant01,2,the Others,627000000,participant_test_01,277,6,0.6666666666666666,0.16666666666666666,3
00:00:29,participant01,2,the Others,629000000,participant_test_01,278,6,0.8333333333333334,0,3
00:00:30,participant01,2,the Others,630000000,participant_test_01,279,6,0.8333333333333334,0,3
00:00:33,participant01,2,the Others,633000000,participant_test_01,280,6,1,NA,3
00:00:36,participant01,2,the Others,636000000,participant_test_01,281,6,1,NA,3
00:00:37,participant01,2,the Others,637000000,participant_test_01,282,6,1,NA,3
00:00:39,participant01,2,the Others,639000000,participant_test_01,283,6,1,NA,3
00:00:43,participant01,2,the Others,643000000,participant_test_01,284,6,1,NA,3
00:00:45,participant01,2,the Others,645000000,participant_test_01,285,6,1,NA,3
00:00:45,participant01,2,the Others,645000000,participant_test_01,286,6,1,NA,3
00:00:48,participant01,2,the Others,648000000,participant_test_01,287,6,1,NA,3
00:00:52,participant01,2,the Others,652000000,participant_test_01,288,6,1,NA,3
00:00:54,participant01,2,the Others,654000000,participant_test_01,289,6,1,NA,3
00:00:56,participant01,2,the Others,656000000,participant_test_01,290,6,1,NA,3
00:00:56,participant01,2,the Others,656000000,participant_test_01,291,6,1,NA,3
00:00:58,participant01,2,the Others,658000000,participant_test_01,292,6,1,NA,3
00:01:02,participant01,2,the Others,662000000,participant_test_01,293,6,0.6666666666666666,0.16666666666666666,3
00:01:03,participant01,2,the Others,663000000,participant_test_01,294,6,0.6666666666666666,0.16666666666666666,3
00:01:05,participant01,2,the Others,665000000,participant_test_01,295,6,0.6666666666666666,0.16666666666666666,3
00:01:06,participant01,2,the Others,666000000,participant_test_01,296,6,0.6666666666666666,0.16666666666666666,3
00:01:10,participant01,2,the Others,670000000,participant_test_01,297,6,1,NA,3
00:01:11,participant01,2,the Others,671000000,participant_test_01,298,6,1,NA,3
00:01:12,participant01,2,the Others,672000000,participant_test_01,299,6,1,NA,3
00:01:17,participant01,2,the Others,677000000,participant_test_01,300,6,1,NA,3
00:01:18,participant01,2,Appropriate,678000000,participant_test_01,301,6,1,NA,3
00:01:22,participant01,2,the Others,682000000,participant_test_01,302,6,1,NA,3
00:01:24,participant01,2,the Others,684000000,participant_test_01,303,6,1,NA,3
00:01:25,participant01,2,the Others,685000000,participant_test_01,304,6,1,NA,3
00:01:27,participant01,2,the Others,687000000,participant_test_01,305,6,0.8333333333333334,0,3
00:01:32,participant01,2,the Others,692000000,participant_test_01,306,6,0.5,0.16666666666666666,3
00:01:37,participant01,2,the Others,697000000,participant_test_01,307,6,0.3333333333333333,0.3333333333333333,3
00:01:38,participant01,2,the Others,698000000,participant_test_01,308,6,0.16666666666666666,0.3333333333333333,3
00:01:40,participant01,2,the Others,700000000,participant_test_01,309,6,0.16666666666666666,0.16666666666666666,3
00:01:42,participant01,2,the Others,702000000,participant_test_01,310,6,0.16666666666666666,0,3
00:01:46,participant01,2,the Others,706000000,participant_test_01,311,6,0.5,0,3
00:01:49,participant01,2,the Others,709000000,participant_test_01,312,6,1,NA,3
00:01:55,participant01,2,the Others,715000000,participant_test_01,313,6,1,NA,3
00:01:57,participant01,2,the Others,717000000,participant_test_01,314,6,1,NA,3
00:02:04,participant01,2,the Others,724000000,participant_test_01,315,6,1,NA,3
00:02:12,participant01,2,the Others,732000000,participant_test_01,316,6,0.5,0.16666666666666666,3
00:02:14,participant01,2,the Others,734000000,participant_test_01,317,6,0.5,0.16666666666666666,3
00:02:15,participant01,2,the Others,735000000,participant_test_01,318,6,0.5,0.16666666666666666,3
00:02:19,participant01,2,the Others,739000000,participant_test_01,319,6,0.8333333333333334,0,3
00:02:31,participant01,2,the Others,751000000,participant_test_01,320,6,1,NA,3
00:02:33,participant01,2,the Others,753000000,participant_test_01,321,6,1,NA,3
